,0,1,2,3
3906,5.0,0.0,7.0,27.0
3907,2.0,0.0,5.0,36.0
3908,9.0,-0.0,1.0,16.0
3909,2.0,0.0,5.0,37.0
3910,5.0,0.0,7.0,28.0
3911,0.0,0.0,2.0,16.0
3912,1.0,0.0,4.0,31.0
3913,4.0,0.0,10.0,47.0
3914,5.0,0.0,7.0,29.0
3915,7.0,0.0,2.0,19.0
3916,1.0,100.0,5.0,31.0
3917,4.0,0.0,10.0,48.0
3918,4.0,0.0,10.0,49.0
3919,5.0,0.0,7.0,30.0
3920,5.0,0.0,7.0,31.0
3921,5.0,0.0,7.0,32.0
3922,3.0,0.0,14.0,61.0
3923,4.0,0.0,10.0,50.0
3924,4.0,50.0,11.0,50.0
3925,4.0,0.0,11.0,51.0
3926,6.0,0.0,2.0,20.0
3927,5.0,0.0,7.0,33.0
3928,0.0,0.0,2.0,17.0
3929,4.0,0.0,11.0,52.0
3930,0.0,0.0,2.0,18.0
3931,3.0,0.0,14.0,62.0
3932,3.0,0.0,14.0,63.0
3933,9.0,-0.0,1.0,17.0
3934,5.0,0.0,7.0,34.0
3935,5.0,0.0,7.0,35.0
3936,3.0,0.0,14.0,64.0
3937,3.0,0.0,14.0,65.0
3938,5.0,0.0,7.0,36.0
3939,4.0,0.0,11.0,53.0
3940,3.0,60.0,15.0,65.0
3941,2.0,0.0,5.0,38.0
3942,3.0,0.0,15.0,66.0
3943,2.0,0.0,5.0,39.0
3944,5.0,0.0,7.0,37.0
3945,6.0,0.0,2.0,21.0
3946,5.0,0.0,7.0,38.0
3947,4.0,0.0,11.0,54.0
3948,0.0,0.0,2.0,19.0
3949,3.0,0.0,15.0,67.0
3950,2.0,0.0,5.0,40.0
3951,0.0,0.0,2.0,20.0
3952,5.0,20.000000000000014,8.0,38.0
3953,3.0,0.0,15.0,68.0
3954,3.0,0.0,15.0,69.0
3955,4.0,0.0,11.0,55.0
3956,4.0,0.0,11.0,56.0
3957,4.0,0.0,11.0,57.0
3958,4.0,50.0,12.0,57.0
3959,5.0,0.0,8.0,39.0
3960,5.0,0.0,1.0,2.0
3961,6.0,26.0,2.0,1.0
3962,2.0,0.0,1.0,2.0
3963,7.0,0.0,1.0,2.0
3964,3.0,0.0,1.0,2.0
3965,4.0,0.0,1.0,2.0
3966,9.0,-0.0,1.0,2.0
3967,9.0,-0.0,1.0,3.0
3968,1.0,0.0,1.0,2.0
3969,6.0,26.0,3.0,1.0
3970,0.0,0.0,1.0,2.0
3971,8.0,-0.0,1.0,2.0
3972,6.0,0.0,3.0,2.0
3973,2.0,0.0,1.0,3.0
3974,6.0,0.0,3.0,3.0
3975,7.0,0.0,1.0,3.0
3976,0.0,0.0,1.0,3.0
3977,3.0,0.0,1.0,3.0
3978,6.0,0.0,3.0,4.0
3979,8.0,-0.0,1.0,3.0
3980,8.0,-0.0,1.0,4.0
3981,1.0,0.0,1.0,3.0
3982,7.0,0.0,1.0,4.0
3983,9.0,-0.0,1.0,4.0
3984,6.0,0.0,3.0,5.0
3985,1.0,0.0,1.0,4.0
3986,9.0,-0.0,1.0,5.0
3987,4.0,0.0,1.0,3.0
3988,4.0,0.0,1.0,4.0
3989,3.0,0.0,1.0,4.0
3990,3.0,0.0,1.0,5.0
3991,5.0,0.0,1.0,3.0
3992,2.0,50.0,2.0,3.0
3993,2.0,0.0,2.0,4.0
3994,3.0,0.0,1.0,6.0
3995,5.0,20.000000000000014,2.0,3.0
3996,6.0,0.0,3.0,6.0
3997,5.0,0.0,2.0,4.0
3998,1.0,500.0,2.0,4.0
3999,2.0,0.0,2.0,5.0
4000,6.0,26.0,4.0,6.0
4001,5.0,0.0,2.0,5.0
4002,1.0,0.0,2.0,5.0
4003,0.0,0.0,1.0,4.0
4004,0.0,0.0,1.0,5.0
4005,2.0,0.0,2.0,6.0
4006,6.0,0.0,4.0,7.0
4007,4.0,50.0,2.0,4.0
4008,9.0,-0.0,1.0,6.0
4009,0.0,0.0,1.0,6.0
4010,4.0,0.0,2.0,5.0
4011,6.0,0.0,4.0,8.0
4012,4.0,0.0,2.0,6.0
4013,1.0,0.0,2.0,6.0
4014,1.0,0.0,2.0,7.0
4015,2.0,0.0,2.0,7.0
4016,5.0,0.0,2.0,6.0
4017,4.0,0.0,2.0,7.0
4018,7.0,0.0,1.0,5.0
4019,6.0,0.0,4.0,9.0
4020,1.0,0.0,2.0,8.0
4021,4.0,0.0,2.0,8.0
4022,2.0,0.0,2.0,8.0
4023,5.0,0.0,2.0,7.0
4024,9.0,-0.0,1.0,7.0
4025,8.0,-0.0,1.0,5.0
4026,0.0,0.0,1.0,7.0
4027,3.0,60.0,2.0,6.0
4028,8.0,-0.0,1.0,6.0
4029,3.0,0.0,2.0,7.0
4030,3.0,0.0,2.0,8.0
4031,6.0,26.0,5.0,9.0
4032,1.0,0.0,2.0,9.0
4033,7.0,0.0,1.0,6.0
4034,6.0,0.0,5.0,10.0
4035,6.0,0.0,5.0,11.0
4036,5.0,0.0,2.0,8.0
4037,6.0,0.0,5.0,12.0
4038,5.0,20.000000000000014,3.0,8.0
4039,6.0,0.0,5.0,13.0
4040,3.0,0.0,2.0,9.0
4041,7.0,0.0,1.0,7.0
4042,7.0,0.0,1.0,8.0
4043,6.0,0.0,5.0,14.0
4044,0.0,0.0,1.0,8.0
4045,1.0,0.0,2.0,10.0
4046,5.0,0.0,3.0,9.0
4047,6.0,0.0,5.0,15.0
4048,8.0,-0.0,1.0,7.0
4049,4.0,0.0,2.0,9.0
4050,4.0,0.0,2.0,10.0
4051,4.0,0.0,2.0,11.0
4052,5.0,20.000000000000014,4.0,9.0
4053,5.0,0.0,4.0,10.0
4054,1.0,0.0,2.0,11.0
4055,5.0,0.0,4.0,11.0
4056,5.0,0.0,4.0,12.0
4057,6.0,0.0,5.0,16.0
4058,4.0,50.0,3.0,11.0
4059,1.0,0.0,2.0,12.0
4060,6.0,0.0,5.0,17.0
4061,9.0,-0.0,1.0,8.0
4062,6.0,0.0,5.0,18.0
4063,3.0,0.0,2.0,10.0
4064,1.0,0.0,2.0,13.0
4065,6.0,0.0,5.0,19.0
4066,5.0,0.0,4.0,13.0
4067,5.0,0.0,4.0,14.0
4068,5.0,0.0,4.0,15.0
4069,6.0,26.0,6.0,19.0
4070,4.0,0.0,3.0,12.0
4071,2.0,0.0,2.0,9.0
4072,4.0,0.0,3.0,13.0
4073,6.0,0.0,6.0,20.0
4074,6.0,0.0,6.0,21.0
4075,6.0,0.0,6.0,22.0
4076,5.0,0.0,4.0,16.0
4077,9.0,-0.0,1.0,9.0
4078,2.0,0.0,2.0,10.0
4079,8.0,-82.0,1.0,8.0
4080,5.0,0.0,4.0,17.0
4081,3.0,60.0,3.0,10.0
4082,5.0,0.0,4.0,18.0
4083,5.0,0.0,4.0,19.0
4084,3.0,0.0,3.0,11.0
4085,4.0,0.0,3.0,14.0
4086,4.0,0.0,3.0,15.0
4087,6.0,26.0,7.0,22.0
4088,5.0,0.0,4.0,20.0
4089,2.0,0.0,2.0,11.0
4090,2.0,50.0,3.0,11.0
4091,4.0,0.0,3.0,16.0
4092,3.0,0.0,3.0,12.0
4093,1.0,0.0,2.0,14.0
4094,2.0,0.0,3.0,12.0
4095,4.0,0.0,3.0,17.0
4096,9.0,-0.0,1.0,10.0
4097,3.0,60.0,4.0,12.0
4098,3.0,60.0,5.0,12.0
4099,3.0,0.0,5.0,13.0
4100,4.0,0.0,3.0,18.0
4101,6.0,0.0,7.0,23.0
4102,7.0,0.0,1.0,9.0
4103,2.0,0.0,3.0,13.0
4104,6.0,0.0,7.0,24.0
4105,3.0,0.0,5.0,14.0
4106,6.0,0.0,7.0,25.0
4107,1.0,0.0,2.0,15.0
4108,3.0,0.0,5.0,15.0
4109,6.0,0.0,7.0,26.0
4110,3.0,0.0,5.0,16.0
4111,8.0,-0.0,1.0,9.0
4112,3.0,60.0,6.0,16.0
4113,6.0,0.0,7.0,27.0
4114,9.0,-0.0,1.0,11.0
4115,6.0,0.0,7.0,28.0
4116,3.0,0.0,6.0,17.0
4117,3.0,0.0,6.0,18.0
4118,3.0,0.0,6.0,19.0
4119,3.0,0.0,6.0,20.0
4120,7.0,0.0,1.0,10.0
4121,8.0,-0.0,1.0,10.0
4122,8.0,-0.0,1.0,11.0
4123,3.0,0.0,6.0,21.0
4124,1.0,0.0,2.0,16.0
4125,0.0,0.0,1.0,9.0
4126,6.0,0.0,7.0,29.0
4127,6.0,0.0,7.0,30.0
4128,6.0,0.0,7.0,31.0
4129,3.0,0.0,6.0,22.0
4130,2.0,0.0,3.0,14.0
4131,3.0,0.0,6.0,23.0
4132,4.0,0.0,3.0,19.0
4133,3.0,0.0,6.0,24.0
4134,3.0,0.0,6.0,25.0
4135,6.0,0.0,7.0,32.0
4136,3.0,0.0,6.0,26.0
4137,2.0,0.0,3.0,15.0
4138,7.0,0.0,1.0,11.0
4139,3.0,60.0,7.0,26.0
4140,3.0,0.0,7.0,27.0
4141,5.0,0.0,4.0,21.0
4142,6.0,0.0,7.0,33.0
4143,1.0,0.0,2.0,17.0
4144,2.0,0.0,3.0,16.0
4145,7.0,0.0,1.0,12.0
4146,1.0,0.0,2.0,18.0
4147,9.0,-0.0,1.0,12.0
4148,6.0,0.0,7.0,34.0
4149,6.0,0.0,7.0,35.0
4150,5.0,0.0,4.0,22.0
4151,3.0,0.0,7.0,28.0
4152,0.0,50.0,2.0,9.0
4153,3.0,60.0,8.0,28.0
4154,3.0,0.0,8.0,29.0
4155,3.0,0.0,8.0,30.0
4156,3.0,0.0,8.0,31.0
4157,0.0,0.0,2.0,10.0
4158,2.0,0.0,3.0,17.0
4159,2.0,0.0,3.0,18.0
4160,3.0,0.0,8.0,32.0
4161,6.0,0.0,7.0,36.0
4162,5.0,0.0,4.0,23.0
4163,2.0,0.0,3.0,19.0
4164,2.0,50.0,4.0,19.0
4165,8.0,-0.0,1.0,12.0
4166,0.0,0.0,2.0,11.0
4167,0.0,0.0,2.0,12.0
4168,6.0,0.0,7.0,37.0
4169,3.0,0.0,8.0,33.0
4170,5.0,0.0,4.0,24.0
4171,7.0,0.0,1.0,13.0
4172,3.0,0.0,8.0,34.0
4173,3.0,0.0,8.0,35.0
4174,2.0,0.0,4.0,20.0
4175,2.0,0.0,4.0,21.0
4176,5.0,0.0,4.0,25.0
4177,0.0,0.0,2.0,13.0
4178,3.0,0.0,8.0,36.0
4179,8.0,-0.0,1.0,13.0
4180,3.0,0.0,8.0,37.0
4181,3.0,0.0,8.0,38.0
4182,2.0,0.0,4.0,22.0
4183,8.0,-0.0,1.0,14.0
4184,7.0,0.0,1.0,14.0
4185,6.0,0.0,7.0,38.0
4186,5.0,0.0,4.0,26.0
4187,3.0,0.0,8.0,39.0
4188,9.0,-0.0,1.0,13.0
4189,2.0,0.0,4.0,23.0
4190,8.0,-0.0,1.0,15.0
4191,0.0,0.0,2.0,14.0
4192,4.0,0.0,3.0,20.0
4193,0.0,0.0,2.0,15.0
4194,0.0,0.0,2.0,16.0
4195,9.0,-0.0,1.0,14.0
4196,5.0,0.0,4.0,27.0
4197,5.0,0.0,4.0,28.0
4198,0.0,0.0,2.0,17.0
4199,4.0,0.0,3.0,21.0
4200,4.0,0.0,3.0,22.0
4201,3.0,60.0,9.0,39.0
4202,3.0,0.0,9.0,40.0
4203,2.0,0.0,4.0,24.0
4204,3.0,0.0,9.0,41.0
4205,4.0,0.0,3.0,23.0
4206,6.0,0.0,7.0,39.0
4207,9.0,-0.0,1.0,15.0
4208,3.0,60.0,10.0,41.0
4209,5.0,0.0,4.0,29.0
4210,3.0,0.0,10.0,42.0
4211,3.0,0.0,10.0,43.0
4212,7.0,0.0,1.0,15.0
4213,2.0,0.0,4.0,25.0
4214,1.0,0.0,2.0,19.0
4215,4.0,50.0,4.0,23.0
4216,3.0,0.0,10.0,44.0
4217,3.0,0.0,10.0,45.0
4218,3.0,60.0,11.0,45.0
4219,3.0,0.0,11.0,46.0
4220,6.0,0.0,7.0,40.0
4221,2.0,0.0,4.0,26.0
4222,5.0,0.0,4.0,30.0
4223,3.0,0.0,11.0,47.0
4224,0.0,0.0,2.0,18.0
4225,3.0,0.0,11.0,48.0
4226,4.0,0.0,4.0,24.0
4227,4.0,0.0,4.0,25.0
4228,0.0,0.0,2.0,19.0
4229,7.0,0.0,1.0,16.0
4230,1.0,0.0,2.0,20.0
4231,9.0,-0.0,1.0,16.0
4232,8.0,-0.0,1.0,16.0
4233,1.0,0.0,2.0,21.0
4234,3.0,60.0,12.0,48.0
4235,6.0,0.0,7.0,41.0
4236,3.0,0.0,12.0,49.0
4237,2.0,0.0,4.0,27.0
4238,6.0,0.0,7.0,42.0
4239,2.0,0.0,4.0,28.0
4240,2.0,0.0,4.0,29.0
4241,3.0,0.0,12.0,50.0
4242,3.0,60.0,13.0,50.0
4243,4.0,0.0,4.0,26.0
4244,3.0,0.0,13.0,51.0
4245,3.0,0.0,13.0,52.0
4246,5.0,0.0,4.0,31.0
4247,4.0,0.0,4.0,27.0
4248,2.0,0.0,4.0,30.0
4249,6.0,0.0,7.0,43.0
4250,4.0,0.0,4.0,28.0
4251,5.0,0.0,4.0,32.0
4252,0.0,0.0,2.0,20.0
4253,5.0,0.0,4.0,33.0
4254,3.0,0.0,13.0,53.0
4255,3.0,0.0,13.0,54.0
4256,2.0,50.0,5.0,30.0
4257,3.0,0.0,13.0,55.0
4258,3.0,0.0,13.0,56.0
4259,3.0,60.0,14.0,56.0
4260,2.0,0.0,5.0,31.0
4261,3.0,0.0,14.0,57.0
4262,3.0,0.0,14.0,58.0
4263,3.0,0.0,14.0,59.0
4264,0.0,0.0,2.0,21.0
4265,2.0,50.0,6.0,31.0
4266,3.0,0.0,14.0,60.0
4267,2.0,0.0,6.0,32.0
4268,8.0,-0.0,1.0,17.0
4269,3.0,0.0,14.0,61.0
4270,4.0,0.0,4.0,29.0
4271,9.0,-0.0,1.0,17.0
4272,3.0,0.0,14.0,62.0
4273,3.0,0.0,14.0,63.0
4274,2.0,0.0,6.0,33.0
4275,1.0,100.0,3.0,21.0
4276,6.0,0.0,7.0,44.0
4277,2.0,0.0,6.0,34.0
4278,1.0,100.0,4.0,21.0
4279,3.0,0.0,14.0,64.0
4280,3.0,0.0,14.0,65.0
4281,3.0,0.0,14.0,66.0
4282,2.0,0.0,6.0,35.0
4283,7.0,0.0,1.0,17.0
4284,1.0,0.0,4.0,22.0
4285,1.0,0.0,4.0,23.0
4286,3.0,0.0,14.0,67.0
4287,1.0,0.0,4.0,24.0
4288,3.0,0.0,14.0,68.0
4289,2.0,0.0,6.0,36.0
4290,1.0,0.0,4.0,25.0
4291,2.0,0.0,6.0,37.0
4292,3.0,0.0,14.0,69.0
4293,6.0,0.0,7.0,45.0
4294,0.0,0.0,2.0,22.0
4295,3.0,0.0,14.0,70.0
4296,8.0,-0.0,1.0,18.0
4297,3.0,0.0,14.0,71.0
4298,2.0,0.0,6.0,38.0
4299,1.0,0.0,4.0,26.0
4300,4.0,50.0,5.0,29.0
4301,3.0,0.0,14.0,72.0
4302,4.0,0.0,5.0,30.0
4303,2.0,0.0,6.0,39.0
4304,2.0,0.0,6.0,40.0
4305,2.0,0.0,6.0,41.0
4306,2.0,0.0,6.0,42.0
4307,3.0,0.0,14.0,73.0
4308,3.0,0.0,14.0,74.0
4309,4.0,50.0,6.0,30.0
4310,4.0,0.0,6.0,31.0
4311,1.0,0.0,4.0,27.0
4312,5.0,0.0,4.0,34.0
4313,4.0,0.0,6.0,32.0
4314,6.0,0.0,7.0,46.0
4315,6.0,0.0,7.0,47.0
4316,2.0,0.0,6.0,43.0
4317,4.0,0.0,6.0,33.0
4318,3.0,60.0,15.0,74.0
4319,9.0,-0.0,1.0,18.0
4320,2.0,50.0,2.0,1.0
4321,4.0,0.0,1.0,2.0
4322,2.0,0.0,2.0,2.0
4323,0.0,0.0,1.0,2.0
4324,7.0,0.0,1.0,2.0
4325,8.0,-0.0,1.0,2.0
4326,8.0,-0.0,1.0,3.0
4327,0.0,0.0,1.0,3.0
4328,2.0,0.0,2.0,3.0
4329,9.0,-0.0,1.0,2.0
4330,1.0,0.0,1.0,2.0
4331,5.0,0.0,1.0,2.0
4332,8.0,-0.0,1.0,4.0
4333,3.0,0.0,1.0,2.0
4334,4.0,0.0,1.0,3.0
4335,5.0,0.0,1.0,3.0
4336,6.0,0.0,1.0,2.0
4337,5.0,0.0,1.0,4.0
4338,6.0,0.0,1.0,3.0
4339,9.0,-0.0,1.0,3.0
4340,2.0,0.0,2.0,4.0
4341,1.0,0.0,1.0,3.0
4342,7.0,0.0,1.0,3.0
4343,6.0,0.0,1.0,4.0
4344,2.0,50.0,3.0,4.0
4345,3.0,0.0,1.0,3.0
4346,7.0,0.0,1.0,4.0
4347,5.0,0.0,1.0,5.0
4348,5.0,0.0,1.0,6.0
4349,7.0,0.0,1.0,5.0
4350,2.0,0.0,3.0,5.0
4351,1.0,0.0,1.0,4.0
4352,3.0,0.0,1.0,4.0
4353,2.0,0.0,3.0,6.0
4354,5.0,20.000000000000014,2.0,6.0
4355,3.0,0.0,1.0,5.0
4356,8.0,-0.0,1.0,5.0
4357,6.0,26.0,2.0,4.0
4358,4.0,0.0,1.0,4.0
4359,9.0,-0.0,1.0,4.0
4360,0.0,0.0,1.0,4.0
4361,1.0,0.0,1.0,5.0
4362,6.0,0.0,2.0,5.0
4363,9.0,-0.0,1.0,5.0
4364,9.0,-0.0,1.0,6.0
4365,6.0,0.0,2.0,6.0
4366,2.0,50.0,4.0,6.0
4367,2.0,0.0,4.0,7.0
4368,2.0,0.0,4.0,8.0
4369,2.0,0.0,4.0,9.0
4370,9.0,-0.0,1.0,7.0
4371,5.0,0.0,2.0,7.0
4372,2.0,0.0,4.0,10.0
4373,8.0,-0.0,1.0,6.0
4374,7.0,0.0,1.0,6.0
4375,6.0,0.0,2.0,7.0
4376,1.0,0.0,1.0,6.0
4377,1.0,100.0,2.0,6.0
4378,2.0,0.0,4.0,11.0
4379,2.0,0.0,4.0,12.0
4380,5.0,0.0,2.0,8.0
4381,7.0,0.0,1.0,7.0
4382,6.0,0.0,2.0,8.0
4383,5.0,0.0,2.0,9.0
4384,5.0,20.000000000000014,3.0,9.0
4385,0.0,0.0,1.0,5.0
4386,0.0,0.0,1.0,6.0
4387,1.0,0.0,2.0,7.0
4388,8.0,-0.0,1.0,7.0
4389,3.0,0.0,1.0,6.0
4390,2.0,0.0,4.0,13.0
4391,2.0,0.0,4.0,14.0
4392,6.0,0.0,2.0,9.0
4393,5.0,0.0,3.0,10.0
4394,8.0,-0.0,1.0,8.0
4395,5.0,0.0,3.0,11.0
4396,4.0,0.0,1.0,5.0
4397,3.0,0.0,1.0,7.0
4398,6.0,0.0,2.0,10.0
4399,1.0,0.0,2.0,8.0
4400,7.0,0.0,1.0,8.0
4401,3.0,0.0,1.0,8.0
4402,1.0,100.0,3.0,8.0
4403,1.0,0.0,3.0,9.0
4404,6.0,0.0,2.0,11.0
4405,2.0,0.0,4.0,15.0
4406,5.0,0.0,3.0,12.0
4407,0.0,0.0,1.0,7.0
4408,5.0,0.0,3.0,13.0
4409,8.0,-0.0,1.0,9.0
4410,1.0,0.0,3.0,10.0
4411,1.0,0.0,3.0,11.0
4412,1.0,0.0,3.0,12.0
4413,9.0,-0.0,1.0,8.0
4414,4.0,0.0,1.0,6.0
4415,8.0,-0.0,1.0,10.0
4416,4.0,0.0,1.0,7.0
4417,5.0,0.0,3.0,14.0
4418,6.0,0.0,2.0,12.0
4419,5.0,0.0,3.0,15.0
4420,3.0,0.0,1.0,9.0
4421,6.0,0.0,2.0,13.0
4422,4.0,0.0,1.0,8.0
4423,5.0,0.0,3.0,16.0
4424,2.0,0.0,4.0,16.0
4425,5.0,0.0,3.0,17.0
4426,1.0,0.0,3.0,13.0
4427,4.0,50.0,2.0,8.0
4428,6.0,0.0,2.0,14.0
4429,2.0,50.0,5.0,16.0
4430,4.0,0.0,2.0,9.0
4431,4.0,0.0,2.0,10.0
4432,1.0,0.0,3.0,14.0
4433,2.0,0.0,5.0,17.0
4434,8.0,-0.0,1.0,11.0
4435,2.0,0.0,5.0,18.0
4436,8.0,-0.0,1.0,12.0
4437,5.0,0.0,3.0,18.0
4438,6.0,0.0,2.0,15.0
4439,7.0,0.0,1.0,9.0
4440,2.0,0.0,5.0,19.0
4441,0.0,0.0,1.0,8.0
4442,4.0,50.0,3.0,10.0
4443,2.0,0.0,5.0,20.0
4444,4.0,0.0,3.0,11.0
4445,2.0,0.0,5.0,21.0
4446,0.0,0.0,1.0,9.0
4447,3.0,0.0,1.0,10.0
4448,7.0,0.0,1.0,10.0
4449,2.0,50.0,6.0,21.0
4450,9.0,-0.0,1.0,9.0
4451,5.0,0.0,3.0,19.0
4452,4.0,0.0,3.0,12.0
4453,1.0,0.0,3.0,15.0
4454,2.0,50.0,7.0,21.0
4455,2.0,0.0,7.0,22.0
4456,5.0,0.0,3.0,20.0
4457,2.0,50.0,8.0,22.0
4458,2.0,0.0,8.0,23.0
4459,2.0,50.0,9.0,23.0
4460,2.0,0.0,9.0,24.0
4461,4.0,0.0,3.0,13.0
4462,2.0,0.0,9.0,25.0
4463,4.0,0.0,3.0,14.0
4464,4.0,50.0,4.0,14.0
4465,3.0,0.0,1.0,11.0
4466,2.0,0.0,9.0,26.0
4467,2.0,0.0,9.0,27.0
4468,7.0,0.0,1.0,11.0
4469,4.0,0.0,4.0,15.0
4470,2.0,0.0,9.0,28.0
4471,8.0,-0.0,1.0,13.0
4472,2.0,0.0,9.0,29.0
4473,2.0,0.0,9.0,30.0
4474,1.0,0.0,3.0,16.0
4475,1.0,0.0,3.0,17.0
4476,2.0,0.0,9.0,31.0
4477,2.0,0.0,9.0,32.0
4478,6.0,0.0,2.0,16.0
4479,4.0,0.0,4.0,16.0
4480,6.0,26.0,3.0,16.0
4481,2.0,0.0,9.0,33.0
4482,0.0,0.0,1.0,10.0
4483,6.0,0.0,3.0,17.0
4484,0.0,0.0,1.0,11.0
4485,3.0,60.0,2.0,11.0
4486,1.0,100.0,4.0,17.0
4487,9.0,-0.0,1.0,10.0
4488,1.0,0.0,4.0,18.0
4489,6.0,0.0,3.0,18.0
4490,2.0,50.0,10.0,33.0
4491,5.0,0.0,3.0,21.0
4492,2.0,0.0,10.0,34.0
4493,9.0,-0.0,1.0,11.0
4494,2.0,0.0,10.0,35.0
4495,3.0,0.0,2.0,12.0
4496,5.0,0.0,3.0,22.0
4497,1.0,100.0,5.0,18.0
4498,1.0,0.0,5.0,19.0
4499,1.0,100.0,6.0,19.0
4500,2.0,50.0,11.0,35.0
4501,1.0,100.0,7.0,19.0
4502,6.0,0.0,3.0,19.0
4503,4.0,0.0,4.0,17.0
4504,4.0,0.0,4.0,18.0
4505,1.0,0.0,7.0,20.0
4506,2.0,50.0,12.0,35.0
4507,4.0,0.0,4.0,19.0
4508,1.0,0.0,7.0,21.0
4509,3.0,0.0,2.0,13.0
4510,7.0,0.0,1.0,12.0
4511,2.0,0.0,12.0,36.0
4512,4.0,0.0,4.0,20.0
4513,1.0,0.0,7.0,22.0
4514,4.0,0.0,4.0,21.0
4515,9.0,-0.0,1.0,12.0
4516,3.0,0.0,2.0,14.0
4517,2.0,0.0,12.0,37.0
4518,2.0,0.0,12.0,38.0
4519,2.0,0.0,12.0,39.0
4520,2.0,50.0,13.0,39.0
4521,2.0,0.0,13.0,40.0
4522,2.0,0.0,13.0,41.0
4523,1.0,0.0,7.0,23.0
4524,1.0,0.0,7.0,24.0
4525,1.0,0.0,7.0,25.0
4526,1.0,0.0,7.0,26.0
4527,1.0,0.0,7.0,27.0
4528,2.0,0.0,13.0,42.0
4529,2.0,0.0,13.0,43.0
4530,3.0,0.0,2.0,15.0
4531,1.0,0.0,7.0,28.0
4532,3.0,0.0,2.0,16.0
4533,1.0,0.0,7.0,29.0
4534,6.0,0.0,3.0,20.0
4535,6.0,0.0,3.0,21.0
4536,4.0,0.0,4.0,22.0
4537,2.0,0.0,13.0,44.0
4538,4.0,0.0,4.0,23.0
4539,4.0,0.0,4.0,24.0
4540,2.0,0.0,13.0,45.0
4541,2.0,0.0,13.0,46.0
4542,2.0,0.0,13.0,47.0
4543,1.0,0.0,7.0,30.0
4544,2.0,0.0,13.0,48.0
4545,1.0,100.0,8.0,30.0
4546,1.0,0.0,8.0,31.0
4547,1.0,0.0,8.0,32.0
4548,1.0,0.0,8.0,33.0
4549,6.0,0.0,3.0,22.0
4550,1.0,0.0,8.0,34.0
4551,8.0,-0.0,1.0,14.0
4552,2.0,0.0,13.0,49.0
4553,4.0,0.0,4.0,25.0
4554,2.0,0.0,13.0,50.0
4555,4.0,0.0,4.0,26.0
4556,2.0,0.0,13.0,51.0
4557,7.0,0.0,1.0,13.0
4558,5.0,0.0,3.0,23.0
4559,2.0,0.0,13.0,52.0
4560,2.0,0.0,13.0,53.0
4561,1.0,0.0,8.0,35.0
4562,2.0,0.0,13.0,54.0
4563,7.0,0.0,1.0,14.0
4564,4.0,0.0,4.0,27.0
4565,9.0,-0.0,1.0,13.0
4566,0.0,0.0,1.0,12.0
4567,5.0,0.0,3.0,24.0
4568,2.0,0.0,13.0,55.0
4569,2.0,50.0,14.0,55.0
4570,6.0,0.0,3.0,23.0
4571,1.0,0.0,8.0,36.0
4572,2.0,50.0,15.0,55.0
4573,4.0,0.0,4.0,28.0
4574,2.0,0.0,15.0,56.0
4575,9.0,-0.0,1.0,14.0
4576,5.0,0.0,3.0,25.0
4577,7.0,0.0,1.0,15.0
4578,2.0,0.0,15.0,57.0
4579,1.0,100.0,9.0,36.0
4580,2.0,0.0,15.0,58.0
4581,3.0,60.0,3.0,16.0
4582,2.0,0.0,15.0,59.0
4583,1.0,0.0,9.0,37.0
4584,2.0,50.0,16.0,59.0
4585,9.0,-0.0,1.0,15.0
4586,2.0,50.0,17.0,59.0
4587,5.0,0.0,3.0,26.0
4588,2.0,0.0,17.0,60.0
4589,1.0,0.0,9.0,38.0
4590,1.0,0.0,9.0,39.0
4591,2.0,50.0,18.0,60.0
4592,6.0,0.0,3.0,24.0
4593,3.0,0.0,3.0,17.0
4594,2.0,50.0,19.0,60.0
4595,2.0,0.0,19.0,61.0
4596,3.0,0.0,3.0,18.0
4597,3.0,0.0,3.0,19.0
4598,1.0,100.0,10.0,39.0
4599,1.0,0.0,10.0,40.0
4600,1.0,100.0,11.0,40.0
4601,2.0,0.0,19.0,62.0
4602,2.0,0.0,19.0,63.0
4603,1.0,0.0,11.0,41.0
4604,7.0,0.0,1.0,16.0
4605,3.0,60.0,4.0,19.0
4606,1.0,0.0,11.0,42.0
4607,7.0,0.0,1.0,17.0
4608,2.0,0.0,19.0,64.0
4609,1.0,0.0,11.0,43.0
4610,2.0,0.0,19.0,65.0
4611,2.0,50.0,20.0,65.0
4612,1.0,0.0,11.0,44.0
4613,2.0,0.0,20.0,66.0
4614,2.0,0.0,20.0,67.0
4615,2.0,0.0,20.0,68.0
4616,2.0,0.0,20.0,69.0
4617,2.0,0.0,20.0,70.0
4618,3.0,60.0,5.0,19.0
4619,2.0,0.0,20.0,71.0
4620,2.0,50.0,21.0,71.0
4621,2.0,0.0,21.0,72.0
4622,2.0,0.0,21.0,73.0
4623,2.0,50.0,22.0,73.0
4624,3.0,60.0,6.0,19.0
4625,3.0,60.0,7.0,19.0
4626,5.0,0.0,3.0,27.0
4627,3.0,0.0,7.0,20.0
4628,1.0,0.0,11.0,45.0
4629,3.0,0.0,7.0,21.0
4630,6.0,26.0,4.0,24.0
4631,1.0,0.0,11.0,46.0
4632,2.0,0.0,22.0,74.0
4633,2.0,0.0,22.0,75.0
4634,1.0,0.0,11.0,47.0
4635,3.0,0.0,7.0,22.0
4636,3.0,60.0,8.0,22.0
